"date","close","volume","open","high","low"
"2018/12/03","1772.3600","6840412.0000","1769.4600","1778.3400","1730.0000"
"2018/11/30","1690.1700","5744168.0000","1679.5000","1696.0000","1666.5000"
"2018/11/29","1673.5700","6600424.0000","1674.9900","1689.9900","1652.3310"
"2018/11/28","1677.7500","8429894.0000","1613.9200","1681.4500","1601.2150"
"2018/11/27","1581.4200","5758441.0000","1575.9900","1597.6500","1558.0100"
"2018/11/26","1581.3300","6226531.0000","1539.0000","1584.8100","1524.2200"
"2018/11/23","1502.0600","2707642.0000","1517.0000","1536.2000","1501.8100"
"2018/11/21","1516.7300","5707400.0000","1542.9900","1550.0000","1515.0000"
"2018/11/20","1495.4600","10824410.0000","1437.5000","1534.7500","1420.0000"
"2018/11/19","1512.2900","7741370.0000","1577.0100","1581.1900","1503.3600"
"2018/11/16","1593.4100","6057199.0000","1587.5000","1614.4800","1573.1200"
"2018/11/15","1619.4400","8379824.0000","1581.0100","1624.8200","1546.5100"
"2018/11/14","1599.0100","6439170.0000","1656.3200","1672.9952","1597.0700"
"2018/11/13","1631.1700","5901499.0000","1649.2900","1677.0638","1613.7500"
"2018/11/12","1636.8500","6763693.0000","1698.2400","1708.5500","1630.0100"
"2018/11/09","1712.4300","5892058.0000","1732.5000","1743.9206","1701.8700"
"2018/11/08","1754.9100","6520345.0000","1755.0000","1784.0000","1725.1100"
"2018/11/07","1755.4900","8166777.0000","1673.0000","1759.2300","1664.0750"
"2018/11/06","1642.8100","4206093.0000","1618.3500","1665.0000","1614.5500"
"2018/11/05","1627.8000","5615749.0000","1657.5700","1658.0900","1596.3600"
"2018/11/02","1665.5300","6932644.0000","1678.5900","1697.4400","1651.8300"
"2018/11/01","1665.5300","8054045.0000","1623.5300","1670.4465","1598.4400"
"2018/10/31","1598.0100","9372899.0000","1569.9900","1623.9100","1565.0900"
"2018/10/30","1530.4200","12395130.0000","1486.1600","1540.9900","1476.3600"
"2018/10/29","1538.8800","13791810.0000","1660.0000","1665.7383","1495.0000"
"2018/10/26","1642.8100","14941860.0000","1649.5900","1698.4600","1603.0000"
"2018/10/25","1782.1700","9941447.0000","1703.3400","1794.8100","1692.0101"
"2018/10/24","1664.2000","6845123.0000","1773.7000","1777.7099","1656.5600"
"2018/10/23","1768.7000","6705686.0000","1742.2400","1776.3400","1714.0000"
"2018/10/22","1789.3000","4481334.0000","1784.0000","1809.4999","1756.0000"
"2018/10/19","1764.0300","5854417.0000","1785.1600","1809.1000","1753.0000"
"2018/10/18","1770.7200","5839352.0000","1821.4900","1830.1500","1767.8700"
"2018/10/17","1831.7300","5282597.0000","1842.7900","1845.0000","1807.0000"
"2018/10/16","1819.9600","5826985.0000","1783.5000","1823.8800","1761.5500"
"2018/10/15","1760.9500","6360606.0000","1795.0000","1795.0500","1734.2300"
"2018/10/12","1788.6100","9385256.0000","1808.0000","1808.9500","1742.5300"
"2018/10/11","1719.3600","13858970.0000","1724.0000","1755.4000","1685.1000"
"2018/10/10","1755.2500","10878990.0000","1857.8900","1858.5600","1754.4100"
"2018/10/09","1870.3200","4732430.0000","1859.9900","1896.6759","1852.3200"
"2018/10/08","1864.4200","7346828.0000","1874.0000","1901.9962","1830.6627"
"2018/10/05","1889.6500","6816213.0000","1917.9900","1929.0800","1862.8300"
"2018/10/04","1909.4200","7240549.0000","1949.0000","1956.0000","1896.5700"
"2018/10/03","1952.7600","5167224.0000","1981.7000","1989.7000","1949.8100"
"2018/10/02","1971.3100","5360924.0000","1999.9900","2013.3900","1965.7700"
"2018/10/01","2004.3600","3457725.0000","2021.9900","2033.1900","2003.6000"
"2018/09/28","2003.0000","3991574.0000","2004.4100","2026.5200","1996.4648"
"2018/09/27","2012.9800","4295758.0000","1993.2365","2016.1564","1988.5800"
"2018/09/26","1974.8500","4262097.0000","1968.5000","1995.2500","1961.5200"
"2018/09/25","1974.5500","4351662.0000","1942.9000","1975.9100","1938.8500"
"2018/09/24","1934.3600","4146563.0000","1903.7900","1936.8800","1865.0000"
"2018/09/21","1915.0100","6774727.0000","1954.2200","1957.3100","1910.5011"
"2018/09/20","1944.3000","3142025.0000","1938.5800","1955.0000","1932.2500"
"2018/09/19","1926.4200","4037641.0000","1940.5000","1940.8300","1904.9000"
"2018/09/18","1941.0500","4231892.0000","1918.6500","1958.2000","1915.4391"
"2018/09/17","1908.0300","6981550.0000","1954.7300","1956.8200","1887.4100"
"2018/09/14","1970.1900","3587896.0000","1992.9300","1993.6480","1959.2200"
"2018/09/13","1989.8700","3605398.0000","2000.0000","2008.7600","1982.0277"
"2018/09/12","1990.0000","4407334.0000","1994.0000","2000.0000","1962.4400"
"2018/09/11","1987.1500","5016780.0000","1928.2700","1988.8800","1917.0000"
"2018/09/10","1939.0100","4481091.0000","1971.0000","1973.0400","1931.5158"
"2018/09/07","1952.0700","4856982.0000","1938.7100","1975.2000","1937.3500"
"2018/09/06","1958.3100","7473086.0000","2006.5050","2007.5000","1935.2090"
"2018/09/05","1994.8200","8197117.0000","2038.1100","2040.3800","1989.8900"
"2018/09/04","2039.5100","5703128.0000","2026.5000","2050.5000","2013.0000"
"2018/08/31","2012.7100","4148432.0000","2007.0000","2022.3800","2004.7400"
"2018/08/30","2002.3800","7254573.0000","1997.4200","2025.5700","1986.9000"
"2018/08/29","1998.1000","6432354.0000","1953.4500","1998.6899","1948.9400"
"2018/08/28","1932.8200","3070482.0000","1937.7300","1941.7771","1928.8200"
"2018/08/27","1927.6800","3546496.0000","1915.0000","1927.7000","1909.2810"
"2018/08/24","1905.3900","2781770.0000","1910.5100","1916.0100","1902.5400"
"2018/08/23","1902.9000","3548197.0000","1907.1700","1919.5000","1900.7600"
"2018/08/22","1904.9000","3058369.0000","1876.6400","1905.8000","1876.6400"
"2018/08/21","1883.4200","3068215.0000","1880.0000","1897.7500","1874.4050"
"2018/08/20","1876.7100","2854320.0000","1890.5700","1891.7465","1866.0610"
"2018/08/17","1882.2200","4088548.0000","1885.8000","1888.0000","1855.5500"
"2018/08/16","1886.5200","3884253.0000","1903.9400","1905.0000","1883.5525"
"2018/08/15","1882.6200","7658108.0000","1909.5500","1916.2100","1869.7900"
"2018/08/14","1919.6500","3918758.0000","1919.3900","1921.0100","1900.0000"
"2018/08/13","1896.2000","5508481.0000","1898.5000","1925.0000","1893.6700"
"2018/08/10","1886.3000","3623734.0000","1888.5100","1899.5000","1878.2125"
"2018/08/09","1898.5200","4844363.0000","1882.0000","1914.5700","1877.4800"
"2018/08/08","1886.5200","3922462.0000","1861.0000","1891.5100","1854.5000"
"2018/08/07","1862.4800","3332789.0000","1854.5300","1869.7200","1846.2673"
"2018/08/06","1847.7500","3383971.0000","1825.8100","1847.7700","1818.9200"
"2018/08/03","1823.2900","3454718.0000","1837.7440","1841.0000","1821.5010"
"2018/08/02","1834.3300","4337911.0000","1788.7700","1836.5600","1786.0000"
"2018/08/01","1797.1700","4139144.0000","1784.0000","1798.4365","1776.0200"
"2018/07/31","1777.4400","5716449.0000","1786.4900","1801.8300","1739.3200"
"2018/07/30","1779.2200","6542712.0000","1827.3300","1829.5000","1766.0200"
"2018/07/27","1817.2700","9670042.0000","1876.0500","1880.0500","1806.5300"
"2018/07/26","1808.0000","9637399.0000","1839.0000","1844.6800","1804.5000"
"2018/07/25","1863.6100","3657664.0000","1829.3000","1863.8400","1822.6400"
"2018/07/24","1829.2400","4228340.0000","1829.0100","1840.0000","1809.3829"
"2018/07/23","1802.0000","3858903.0000","1812.2100","1819.0000","1769.9900"
"2018/07/20","1813.7000","3879448.0000","1825.0100","1834.8400","1810.0600"
"2018/07/19","1812.9700","4590063.0000","1829.4600","1841.0000","1811.2700"
"2018/07/18","1842.9200","4851208.0000","1848.0000","1858.8800","1831.2700"
"2018/07/17","1843.9300","5660705.0000","1811.5600","1851.6900","1797.3838"
"2018/07/16","1822.4900","5425916.0000","1821.9500","1841.9500","1814.4500"
"2018/07/13","1813.0300","4381802.0000","1803.9300","1815.3000","1795.2250"
"2018/07/12","1796.6200","4511274.0000","1764.5100","1798.0000","1762.1800"
"2018/07/11","1755.0000","3167209.0000","1737.9900","1756.9600","1734.0000"
"2018/07/10","1743.0700","2977310.0000","1738.5300","1750.0000","1731.0000"
"2018/07/09","1739.0200","2926194.0000","1724.0500","1739.5600","1716.2300"
"2018/07/06","1710.6300","2586450.0000","1696.0000","1715.2680","1691.6700"
"2018/07/05","1699.7300","2974047.0000","1705.3800","1710.6900","1682.1501"
"2018/07/03","1693.9600","2177276.0000","1723.9600","1725.0000","1692.4800"
"2018/07/02","1713.7800","3180640.0000","1682.7000","1713.8900","1678.0600"
"2018/06/29","1699.8000","4486680.0000","1717.0000","1723.4100","1694.3156"
"2018/06/28","1701.4500","4521788.0000","1672.5400","1705.5000","1661.1738"
"2018/06/27","1660.5100","4778872.0000","1708.1100","1711.9500","1660.0000"
"2018/06/26","1691.0900","4295320.0000","1672.3700","1701.5650","1663.3400"
"2018/06/25","1663.1500","7494818.0000","1702.5100","1705.0000","1646.3089"
"2018/06/22","1715.6700","4050059.0000","1742.6200","1743.0000","1711.9000"
"2018/06/21","1730.2200","4913177.0000","1760.0000","1763.1000","1717.5600"
"2018/06/20","1750.0800","4320836.0000","1742.5000","1762.9300","1741.3600"
"2018/06/19","1734.7800","4278496.0000","1709.0400","1736.1100","1700.3900"
"2018/06/18","1723.7900","3094110.0000","1706.2600","1726.7404","1702.5600"
"2018/06/15","1715.9700","4729101.0000","1714.0000","1720.8700","1708.5200"
"2018/06/14","1723.8600","3157127.0000","1713.4800","1724.7999","1708.8700"
"2018/06/13","1704.8600","3315258.0000","1702.8100","1713.7500","1700.1200"
"2018/06/12","1698.7500","2203056.0000","1693.0000","1699.5100","1691.5235"
"2018/06/11","1689.1200","2317881.0000","1681.5100","1694.2436","1680.5923"
"2018/06/08","1683.9900","2949020.0000","1681.1200","1689.4400","1673.0100"
"2018/06/07","1689.3000","3756128.0000","1698.5580","1699.9000","1676.1050"
"2018/06/06","1695.7500","5466032.0000","1704.5100","1714.5000","1686.4700"
"2018/06/05","1696.3500","4733275.0000","1672.9900","1699.0000","1670.0600"
"2018/06/04","1665.2700","3178387.0000","1648.9000","1665.6800","1645.4900"
"2018/06/01","1641.5400","3302466.0000","1637.0300","1646.7299","1635.0900"
"2018/05/31","1629.6200","3157622.0000","1623.0000","1635.0000","1621.3500"
"2018/05/30","1624.8900","2892704.0000","1618.1000","1626.0000","1612.9300"
"2018/05/29","1612.8700","3837381.0000","1600.7090","1621.7900","1600.1500"
"2018/05/25","1610.1500","2624784.0000","1603.0000","1614.1200","1600.4474"
"2018/05/24","1603.0700","3383788.0000","1598.0300","1608.2400","1588.3800"
"2018/05/23","1601.8600","3348540.0000","1571.0500","1601.8600","1566.3400"
"2018/05/22","1581.4000","2053733.0000","1589.8900","1589.8900","1575.2500"
"2018/05/21","1585.4600","2840655.0000","1585.0000","1592.0500","1575.0000"
"2018/05/18","1574.3700","2612564.0000","1581.3300","1583.5903","1572.1000"
"2018/05/17","1581.7600","2131238.0000","1580.5600","1594.0400","1573.0000"
"2018/05/16","1587.2800","2535458.0000","1577.5000","1594.4300","1576.6700"
"2018/05/15","1576.1200","5066420.0000","1587.8047","1587.8047","1565.2201"
"2018/05/14","1601.5400","2460302.0000","1604.0000","1611.1800","1600.0500"
"2018/05/11","1602.9100","2258583.0000","1610.9900","1611.1000","1597.8910"
"2018/05/10","1609.0800","2785394.0000","1608.4750","1615.6000","1603.4400"
"2018/05/09","1608.0000","3628661.0000","1600.0000","1608.0000","1592.0000"
"2018/05/08","1592.3900","3033526.0000","1595.0000","1596.8800","1582.5100"
"2018/05/07","1600.1400","3793376.0000","1589.3370","1606.9490","1587.8300"
"2018/05/04","1580.9500","3414088.0000","1562.4500","1584.9000","1562.1900"
"2018/05/03","1572.0750","4235885.0000","1560.0100","1574.8000","1546.0200"
"2018/05/02","1569.6800","4252230.0000","1580.9800","1588.4992","1566.3600"
"2018/05/01","1582.2600","4551661.0000","1563.2200","1585.0000","1552.1800"
"2018/04/30","1566.1300","5421282.0000","1582.5000","1596.0000","1560.9410"
"2018/04/27","1572.6200","13025430.0000","1634.0100","1638.1000","1567.3860"
"2018/04/26","1517.9600","8309864.0000","1485.0100","1529.4200","1478.5000"
"2018/04/25","1460.1700","6365989.0000","1458.0000","1469.9900","1415.0200"
"2018/04/24","1460.0900","7470059.0000","1535.8000","1539.5000","1448.4475"
"2018/04/23","1517.8600","4447801.0000","1546.6947","1548.0000","1503.4103"
"2018/04/20","1527.4900","5520642.0000","1561.1999","1561.1999","1516.0930"
"2018/04/19","1556.9100","6483967.0000","1543.2200","1568.5200","1539.0600"
"2018/04/18","1527.8400","5091677.0000","1514.6500","1533.8000","1504.1100"
"2018/04/17","1503.8300","5008532.0000","1462.2950","1507.1900","1457.0219"
"2018/04/16","1441.5000","2773836.0000","1445.0000","1447.0000","1427.4800"
"2018/04/13","1430.7900","3637586.0000","1449.1360","1459.7808","1424.5200"
"2018/04/12","1448.5000","3116939.0000","1439.5000","1452.1200","1435.0600"
"2018/04/11","1427.0500","3544449.0000","1439.4400","1448.7758","1424.8900"
"2018/04/10","1436.2200","4258358.0000","1431.9900","1438.3800","1415.7000"
"2018/04/09","1406.0800","4193564.0000","1425.0300","1438.4800","1402.5710"
"2018/04/06","1405.2300","5838758.0000","1429.9700","1452.5020","1400.2600"
"2018/04/05","1451.7500","6305513.0000","1441.9900","1459.5575","1427.0700"
"2018/04/04","1410.5700","6942485.0000","1358.2400","1415.3900","1352.8800"
"2018/04/03","1392.0500","10212940.0000","1391.3800","1414.0000","1355.3300"
"2018/04/02","1371.9900","10432560.0000","1417.6200","1421.3580","1355.0000"
"2018/03/29","1447.3400","12570020.0000","1406.0000","1455.4700","1365.2000"
"2018/03/28","1431.4200","13680370.0000","1447.0000","1455.9000","1386.1700"
"2018/03/27","1497.0500","6887274.0000","1572.4000","1575.9650","1482.3200"
"2018/03/26","1555.8600","5592200.0000","1530.0000","1556.9900","1499.2500"
"2018/03/23","1495.5600","7977655.0000","1539.0100","1549.0200","1495.3600"
"2018/03/22","1544.9200","6213379.0000","1565.4700","1573.8500","1542.4000"
"2018/03/21","1581.8600","4740884.0000","1586.4500","1590.0000","1563.1700"
"2018/03/20","1586.5100","4554675.0000","1550.3400","1587.0000","1545.4100"
"2018/03/19","1544.9300","6406413.0000","1554.5300","1561.6600","1525.3500"
"2018/03/16","1571.6800","5291848.0000","1583.4500","1589.4400","1567.5000"
"2018/03/15","1582.3200","4057694.0000","1595.0000","1596.9100","1578.1100"
"2018/03/14","1591.0000","4236655.0000","1597.0000","1606.4440","1590.8900"
"2018/03/13","1588.1800","6514336.0000","1615.9600","1617.5400","1578.0100"
"2018/03/12","1598.3900","5146149.0000","1592.6000","1605.3300","1586.7000"
"2018/03/09","1578.8900","4508650.0000","1563.5000","1578.9400","1559.0800"
"2018/03/08","1551.8600","3882904.0000","1550.0000","1554.8800","1545.2500"
"2018/03/07","1545.0000","4164829.0000","1526.5200","1545.9000","1522.5100"
"2018/03/06","1537.6400","4433105.0000","1533.2000","1542.1300","1528.0000"
"2018/03/05","1523.6100","5192119.0000","1494.2400","1525.3800","1481.0000"
"2018/03/02","1500.2500","6573973.0000","1469.1000","1501.0500","1455.0101"
"2018/03/01","1493.4500","6820462.0000","1513.6000","1518.4900","1465.0000"
"2018/02/28","1512.4500","4498688.0000","1519.5100","1528.7000","1512.0000"
"2018/02/27","1511.9800","4791167.0000","1524.5000","1526.7800","1507.2100"
"2018/02/26","1521.9500","4944679.0000","1509.2000","1522.8400","1507.0000"
"2018/02/23","1500.0000","4395443.0000","1495.3400","1500.0000","1486.5000"
"2018/02/22","1485.3400","4806267.0000","1495.3600","1502.5400","1475.7600"
"2018/02/21","1482.9200","6270085.0000","1485.0000","1503.4900","1478.9200"
"2018/02/20","1468.3500","6473520.0000","1446.4900","1488.7700","1446.4900"
"2018/02/16","1448.6900","4464048.0000","1457.3700","1465.8000","1446.5600"
"2018/02/15","1461.7600","5634873.0000","1466.8900","1468.9400","1436.8367"
"2018/02/14","1451.0500","5940392.0000","1406.2500","1452.0600","1403.3600"
"2018/02/13","1414.5100","5880823.0000","1385.9300","1419.7200","1383.5300"
"2018/02/12","1386.2300","6718037.0000","1364.6700","1393.8100","1344.0100"
"2018/02/09","1339.6000","14128670.0000","1373.4900","1383.5000","1265.9300"
"2018/02/08","1350.5000","8496355.0000","1429.6750","1433.7522","1349.9400"
"2018/02/07","1416.7800","7126128.0000","1449.0000","1460.9900","1415.1500"
"2018/02/06","1442.8400","10937550.0000","1361.4600","1443.9900","1351.7900"
"2018/02/05","1390.0000","11422520.0000","1402.6200","1458.9800","1320.7200"
"2018/02/02","1429.9500","11014340.0000","1477.3900","1498.0000","1414.0000"
"2018/02/01","1390.0000","8985040.0000","1445.0000","1459.8799","1385.1419"
"2018/01/31","1450.8900","6386185.0000","1451.3000","1472.5800","1450.0400"
"2018/01/30","1437.8200","5802415.0000","1403.1700","1439.2500","1392.0000"
"2018/01/29","1417.6800","5690168.0000","1409.1800","1431.3900","1400.4400"
"2018/01/26","1402.0500","4825682.0000","1392.0100","1402.5300","1380.9100"
"2018/01/25","1377.9500","4741473.0000","1368.0000","1378.3400","1357.6200"
"2018/01/24","1357.5100","6781297.0000","1374.8200","1388.1600","1338.0000"
"2018/01/23","1362.5400","5130673.0000","1338.0900","1364.9000","1337.3400"
"2018/01/22","1327.3100","4126235.0000","1297.1700","1327.4500","1296.6636"
"2018/01/19","1294.5800","4455108.0000","1312.0000","1313.0000","1292.9900"
"2018/01/18","1293.3200","4021640.0000","1293.9500","1304.6000","1284.0200"
