datetime,source_ip,username,success,failure_reason
2018-01-02 02:34:02.326264,97.39.126.203,ibrown,False,error_wrong_password
2018-01-02 02:34:03.326264,23.122.6.10,dlpez,False,error_wrong_username
2018-01-02 02:34:04.326264,23.122.6.10,dlpez,False,error_wrong_username
2018-01-02 02:34:05.326264,68.162.229.213,lim,False,error_wrong_username
2018-01-02 02:34:06.326264,68.162.229.213,lim,False,error_wrong_username
2018-01-02 02:34:07.326264,132.143.89.42,csiith,False,error_wrong_username
2018-01-02 02:34:08.326264,132.143.89.42,csiith,False,error_wrong_username
2018-01-02 02:34:09.326264,142.239.6.76,zbrown,True,
2018-01-02 02:34:10.326264,101.219.122.71,qbrcwn,False,error_wrong_username
2018-01-02 02:34:11.326264,101.219.122.71,qbrcwn,False,error_wrong_username
2018-01-02 02:34:12.326264,29.15.207.195,wlopec,False,error_wrong_username
2018-01-02 02:34:13.326264,29.15.207.195,wlopec,False,error_wrong_username
2018-01-02 02:34:14.326264,71.146.103.203,ksmith,False,error_wrong_password
2018-01-02 02:34:15.326264,71.146.103.203,ksmith,True,
2018-01-02 02:34:16.326264,73.178.251.149,lbrown,False,error_wrong_password
2018-01-02 02:34:17.326264,73.178.251.149,lbrown,True,
2018-01-02 02:34:18.326264,52.190.227.130,ljones,True,
2018-01-02 02:34:19.326264,161.81.67.52,ekim,False,error_wrong_password
2018-01-02 02:34:20.326264,161.81.67.52,ekim,False,error_wrong_password
2018-01-02 02:34:21.326264,203.62.108.196,xlopez,False,error_wrong_password
2018-01-02 02:34:22.326264,203.62.108.196,xlopez,False,error_wrong_password
2018-01-02 02:34:23.326264,130.1.61.103,ojones,False,error_wrong_password
2018-01-02 02:34:24.326264,130.1.61.103,ojones,True,
2018-01-02 02:34:25.326264,19.85.119.210,flope,False,error_wrong_username
2018-01-02 02:34:26.326264,19.85.119.210,flopez,True,
2018-01-02 02:34:27.326264,66.95.8.232,ulopek,False,error_wrong_username
2018-01-02 02:34:28.326264,66.95.8.232,ulopek,False,error_wrong_username
2018-01-02 02:34:29.326264,21.216.226.96,bmim,False,error_wrong_username
2018-01-02 02:34:30.326264,21.216.226.96,bmim,False,error_wrong_username
2018-01-02 02:34:31.326264,184.33.174.26,tjones,False,error_wrong_password
2018-01-02 02:34:32.326264,184.33.174.26,tjones,False,error_wrong_password
2018-01-02 02:34:33.326264,33.202.47.204,ijonms,False,error_wrong_username
2018-01-02 02:34:34.326264,33.202.47.204,ijones,True,
2018-01-02 02:34:35.326264,25.244.8.218,mjonis,False,error_wrong_username
2018-01-02 02:34:36.326264,25.244.8.218,mjones,False,error_wrong_password
2018-01-02 02:34:37.326264,184.212.200.12,ysmith,True,
2018-01-02 02:34:38.326264,7.51.170.172,pbrown,False,error_wrong_password
2018-01-02 02:34:39.326264,7.51.170.172,pbrown,True,
2018-01-02 02:34:40.326264,42.228.171.1,zjnes,False,error_wrong_username
2018-01-02 02:34:41.326264,42.228.171.1,zjnes,False,error_wrong_username
2018-01-02 02:34:42.326264,55.206.162.215,xkim,False,error_wrong_password
2018-01-02 02:34:43.326264,55.206.162.215,xkim,True,
2018-01-02 02:34:44.326264,32.126.135.203,rbrocn,False,error_wrong_username
2018-01-02 02:34:45.326264,32.126.135.203,rbrocn,False,error_wrong_username
2018-01-02 02:34:46.326264,136.211.42.64,gopez,False,error_wrong_username
2018-01-02 02:34:47.326264,136.211.42.64,gopez,False,error_wrong_username
2018-01-02 02:34:48.326264,154.104.38.161,gkim,False,error_wrong_password
2018-01-02 02:34:49.326264,154.104.38.161,gkim,False,error_wrong_password
2018-01-02 02:34:50.326264,18.226.186.19,ssmith,False,error_wrong_password
2018-01-02 02:34:51.326264,18.226.186.19,ssmith,True,
2018-01-02 02:34:52.326264,217.94.101.119,tlopez,True,
2018-01-02 02:34:53.326264,62.136.234.100,tbrohn,False,error_wrong_username
2018-01-02 02:34:54.326264,62.136.234.100,tbrohn,False,error_wrong_username
2018-01-02 02:34:55.326264,7.250.16.84,hsmih,False,error_wrong_username
2018-01-02 02:34:56.326264,7.250.16.84,hsmih,False,error_wrong_username
2018-01-02 02:34:57.326264,88.17.102.107,wbown,False,error_wrong_username
2018-01-02 02:34:58.326264,88.17.102.107,wbown,False,error_wrong_username
2018-01-02 02:34:59.326264,92.96.152.218,nkm,False,error_wrong_username
2018-01-02 02:35:00.326264,92.96.152.218,nkim,True,
2018-01-02 02:35:01.326264,221.175.173.37,olotez,False,error_wrong_username
2018-01-02 02:35:02.326264,221.175.173.37,olotez,False,error_wrong_username
2018-01-02 02:35:03.326264,137.154.202.132,bbrown,False,error_wrong_password
2018-01-02 02:35:04.326264,137.154.202.132,bbrown,False,error_wrong_password
2018-01-02 02:35:05.326264,182.118.227.107,nsmit,False,error_wrong_username
2018-01-02 02:35:06.326264,182.118.227.107,nsmit,False,error_wrong_username
2018-01-02 02:35:07.326264,56.182.4.130,zsmit,False,error_wrong_username
2018-01-02 02:35:08.326264,56.182.4.130,zsmit,False,error_wrong_username
2018-01-02 02:35:09.326264,158.25.106.41,jones,False,error_wrong_username
2018-01-02 02:35:10.326264,158.25.106.41,jones,False,error_wrong_username
2018-01-02 02:35:11.326264,174.119.13.93,jbrown,False,error_wrong_password
2018-01-02 02:35:12.326264,174.119.13.93,jbrown,False,error_wrong_password
2018-01-02 02:35:13.326264,187.154.150.193,nsmith,False,error_wrong_password
2018-01-02 02:35:14.326264,187.154.150.193,nsmith,False,error_wrong_password
2018-01-02 02:35:15.326264,123.114.124.202,ikim,False,error_wrong_password
2018-01-02 02:35:16.326264,123.114.124.202,ikim,False,error_wrong_password
2018-01-02 03:08:22.808140,51.185.92.40,wlopez,True,
2018-01-02 03:22:23.839093,106.225.19.157,wlopez,True,
2018-01-02 03:46:19.979325,106.225.19.157,wlopez,True,
2018-01-02 04:05:41.784549,51.185.92.40,wlopez,True,
2018-01-02 04:11:05.711478,51.185.92.40,wlopez,False,error_wrong_password
2018-01-02 04:11:06.711478,51.185.92.40,wlopez,True,
2018-01-02 05:04:18.292313,32.62.195.210,dkim,True,
2018-01-02 05:27:33.133922,88.97.1.201,dkim,True,
2018-01-02 05:30:37.564827,145.135.160.219,dkim,True,
2018-01-02 05:45:09.049117,88.97.1.201,dkim,True,
2018-01-02 06:31:45.518415,37.0.160.74,klopez,True,
2018-01-02 07:03:53.313924,21.79.236.54,fsmith,True,
2018-01-02 07:07:07.425125,37.0.160.74,klopez,True,
2018-01-02 08:04:06.626390,37.0.160.74,klopez,True,
2018-01-02 08:15:15.778485,65.170.52.77,rlopez,True,
2018-01-02 08:36:31.153739,65.170.52.77,rlopez,True,
2018-01-02 08:54:48.357990,65.170.52.77,rlopez,True,
2018-01-02 09:10:32.358726,2.147.74.216,jsmith,True,
2018-01-02 09:10:52.858460,2.147.74.216,jsmith,True,
2018-01-02 09:54:31.620431,65.170.52.77,rlopez,True,
2018-01-02 09:55:02.775585,2.147.74.216,jsmith,True,
2018-01-02 10:05:29.277890,41.253.247.255,admin,False,error_wrong_password
2018-01-02 10:05:30.277890,41.253.247.255,admin,True,
2018-01-02 10:07:25.493256,140.116.30.11,admin,True,
2018-01-02 10:52:02.755735,65.170.52.77,rlopez,True,
2018-01-02 11:03:34.218694,65.170.52.77,rlopez,True,
2018-01-02 11:20:17.257984,181.136.173.32,mbrown,True,
2018-01-02 12:01:24.065552,181.136.173.32,mbrown,True,
2018-01-02 12:10:02.820209,181.136.173.32,mbrown,True,
2018-01-02 12:27:20.690576,164.253.117.48,mbrown,True,
2018-01-02 12:28:35.536760,37.0.160.74,klopez,True,
2018-01-02 12:46:03.311612,37.0.160.74,klopez,True,
2018-01-02 12:47:05.578051,37.0.160.74,klopez,False,error_wrong_password
2018-01-02 12:47:06.578051,37.0.160.74,klopez,True,
2018-01-02 12:50:48.209224,164.253.117.48,mbrown,False,error_wrong_password
2018-01-02 12:50:49.209224,164.253.117.48,mbrown,True,
2018-01-02 12:51:14.298548,181.136.173.32,mbrown,True,
2018-01-02 12:57:10.174229,37.0.160.74,klopez,True,
2018-01-02 13:14:20.361933,181.136.173.32,mbrown,True,
2018-01-02 13:18:07.671393,37.0.160.74,klopez,True,
2018-01-02 14:32:54.150284,131.139.241.249,ybrown,True,
2018-01-02 14:34:16.762211,145.7.65.90,sjones,True,
2018-01-02 14:44:06.014427,110.235.65.232,ybrown,True,
2018-01-02 15:09:16.160090,81.153.10.191,clopez,True,
2018-01-02 15:13:30.370358,110.235.65.232,ybrown,True,
2018-01-02 15:19:27.181721,100.208.255.37,clopez,True,
2018-01-02 15:29:20.082650,81.153.10.191,clopez,False,error_wrong_password
2018-01-02 15:29:21.082650,81.153.10.191,clopez,True,
2018-01-02 15:36:42.377963,81.153.10.191,clopez,False,error_wrong_password
2018-01-02 15:36:43.377963,81.153.10.191,clopez,True,
2018-01-02 15:55:25.977696,81.153.10.191,clopez,True,
2018-01-02 15:59:37.149506,110.235.65.232,ybrown,False,error_wrong_password
2018-01-02 15:59:38.149506,110.235.65.232,ybrown,True,
2018-01-02 16:06:15.680235,81.153.10.191,clopez,True,
2018-01-02 16:08:51.277702,218.160.255.160,alopez,True,
2018-01-02 16:42:26.610747,19.161.178.228,alopez,True,
2018-01-02 17:27:00.756702,62.253.28.155,alopez,True,
2018-01-02 17:28:36.035473,227.55.249.250,qkim,True,
2018-01-02 17:43:36.492893,227.55.249.250,qkim,True,
2018-01-02 18:02:27.120156,43.212.185.23,xsmith,True,
2018-01-02 18:06:55.770031,227.55.249.250,qkim,True,
2018-01-02 18:18:49.933231,43.212.185.23,xsmith,True,
2018-01-02 18:19:51.474532,227.55.249.250,qkim,True,
2018-01-02 18:45:52.152878,227.55.249.250,qkim,True,
2018-01-02 19:27:42.559858,218.187.113.154,sjones,False,error_wrong_password
2018-01-02 19:27:43.559858,218.187.113.154,sjones,True,
2018-01-02 20:02:12.490804,145.7.65.90,sjones,True,
2018-01-02 20:08:57.579351,121.208.14.158,hbrown,True,
2018-01-02 20:14:03.279476,174.60.217.194,kloptz,False,error_wrong_username
2018-01-02 20:14:04.279476,174.60.217.194,kloptz,False,error_wrong_username
2018-01-02 20:14:05.279476,226.186.105.27,wlopez,True,
2018-01-02 20:14:06.279476,203.93.243.229,gjons,False,error_wrong_username
2018-01-02 20:14:07.279476,203.93.243.229,gjones,False,error_wrong_password
2018-01-02 20:14:08.279476,230.250.199.148,xbrown,False,error_wrong_password
2018-01-02 20:14:09.279476,230.250.199.148,xbrown,True,
2018-01-02 20:14:10.279476,14.31.33.117,qbown,False,error_wrong_username
2018-01-02 20:14:11.279476,14.31.33.117,qbown,False,error_wrong_username
2018-01-02 20:14:12.279476,27.239.142.209,ijonts,False,error_wrong_username
2018-01-02 20:14:13.279476,27.239.142.209,ijonts,False,error_wrong_username
2018-01-02 20:14:14.279476,76.163.74.179,qsmih,False,error_wrong_username
2018-01-02 20:14:15.279476,76.163.74.179,qsmih,False,error_wrong_username
2018-01-02 20:14:16.279476,232.79.52.52,glopz,False,error_wrong_username
2018-01-02 20:14:17.279476,232.79.52.52,glopz,False,error_wrong_username
2018-01-02 20:14:18.279476,198.160.148.89,ilopez,True,
2018-01-02 20:14:19.279476,78.234.54.63,hsmitu,False,error_wrong_username
2018-01-02 20:14:20.279476,78.234.54.63,hsmitu,False,error_wrong_username
2018-01-02 20:14:21.279476,236.165.248.201,jones,False,error_wrong_username
2018-01-02 20:14:21.685532,234.193.77.22,hbrown,True,
2018-01-02 20:14:22.279476,236.165.248.201,jones,False,error_wrong_username
2018-01-02 20:14:23.279476,125.26.164.31,advin,False,error_wrong_username
2018-01-02 20:14:24.279476,125.26.164.31,advin,False,error_wrong_username
2018-01-02 20:14:25.279476,147.114.160.203,ukim,False,error_wrong_password
2018-01-02 20:14:26.279476,147.114.160.203,ukim,False,error_wrong_password
2018-01-02 20:14:27.279476,4.199.179.113,plopez,True,
2018-01-02 20:14:28.279476,150.49.222.2,nkim,True,
2018-01-02 20:33:20.451793,121.208.14.158,hbrown,True,
2018-01-02 21:04:13.212487,142.76.134.181,wsmith,True,
2018-01-02 21:17:48.683442,142.76.134.181,wsmith,True,
2018-01-02 21:43:23.894527,142.76.134.181,wsmith,True,
2018-01-02 21:47:59.522968,59.243.45.6,wsmith,True,
2018-01-02 22:06:08.524025,100.54.46.85,rbrown,True,
