date,high,low,open,close,volume
2018-05-11,1611.0999755859375,1597.8900146484375,1610.989990234375,1602.9100341796875,2263900
2018-05-14,1611.1800537109375,1600.050048828125,1604.0,1601.5400390625,2509500
2018-05-15,1587.800048828125,1565.219970703125,1587.800048828125,1576.1199951171875,5077500
2018-05-16,1594.4300537109375,1576.6700439453125,1577.5,1587.280029296875,2570600
2018-05-17,1594.0400390625,1573.0,1580.56005859375,1581.760009765625,2147600
2018-05-18,1583.5899658203125,1572.0999755859375,1581.3299560546875,1574.3699951171875,2642600
2018-05-21,1592.050048828125,1575.0,1585.0,1585.4599609375,2925200
2018-05-22,1589.8900146484375,1575.25,1589.8900146484375,1581.4000244140625,2115600
2018-05-23,1601.8599853515625,1566.3399658203125,1571.050048828125,1601.8599853515625,3361900
2018-05-24,1608.239990234375,1588.3800048828125,1598.030029296875,1603.0699462890625,3430000
2018-05-25,1614.1199951171875,1600.449951171875,1603.0,1610.1500244140625,2698400
2018-05-29,1621.7900390625,1600.1500244140625,1600.7099609375,1612.8699951171875,3846500
2018-05-30,1626.0,1612.9300537109375,1618.0999755859375,1624.8900146484375,2907400
2018-05-31,1635.0,1621.3499755859375,1623.0,1629.6199951171875,3166300
2018-06-01,1646.72998046875,1635.0899658203125,1637.030029296875,1641.5400390625,3313400
2018-06-04,1665.6800537109375,1645.489990234375,1648.9000244140625,1665.27001953125,3187700
2018-06-05,1699.0,1670.06005859375,1672.989990234375,1696.3499755859375,4782200
2018-06-06,1714.5,1686.469970703125,1704.510009765625,1695.75,5473200
2018-06-07,1699.9000244140625,1676.1099853515625,1698.56005859375,1689.300048828125,3765700
2018-06-08,1689.43994140625,1673.010009765625,1681.1199951171875,1683.989990234375,2955100
2018-06-11,1694.239990234375,1680.5899658203125,1681.510009765625,1689.1199951171875,2335500
2018-06-12,1699.510009765625,1691.52001953125,1693.0,1698.75,2259200
2018-06-13,1713.75,1700.1199951171875,1702.81005859375,1704.8599853515625,3327500
2018-06-14,1724.800048828125,1708.8699951171875,1713.47998046875,1723.8599853515625,3174400
2018-06-15,1720.8699951171875,1708.52001953125,1714.0,1715.969970703125,4777600
2018-06-18,1726.739990234375,1702.56005859375,1706.260009765625,1723.7900390625,3107700
2018-06-19,1736.1099853515625,1700.3900146484375,1709.0400390625,1734.780029296875,4290100
2018-06-20,1762.9300537109375,1741.3599853515625,1742.5,1750.0799560546875,4332600
2018-06-21,1763.0999755859375,1717.56005859375,1760.0,1730.219970703125,4941100
2018-06-22,1743.0,1711.9000244140625,1742.6199951171875,1715.6700439453125,4075100
2018-06-25,1705.0,1646.31005859375,1702.510009765625,1663.1500244140625,7511200
2018-06-26,1701.5699462890625,1663.3399658203125,1672.3699951171875,1691.0899658203125,4386600
2018-06-27,1711.949951171875,1660.0,1708.1099853515625,1660.510009765625,4872200
2018-06-28,1705.5,1661.1700439453125,1672.5400390625,1701.449951171875,4529700
2018-06-29,1723.4100341796875,1694.3199462890625,1717.0,1699.800048828125,4543500
2018-07-02,1713.8900146484375,1678.06005859375,1682.699951171875,1713.780029296875,3185700
2018-07-03,1725.0,1692.47998046875,1723.9599609375,1693.9599609375,2177300
2018-07-05,1710.68994140625,1682.1500244140625,1705.3800048828125,1699.72998046875,2983100
2018-07-06,1715.27001953125,1691.6700439453125,1696.0,1710.6300048828125,2650300
2018-07-09,1739.56005859375,1716.22998046875,1724.050048828125,1739.02001953125,3012000
2018-07-10,1750.0,1731.0,1738.530029296875,1743.0699462890625,3002900
2018-07-11,1756.9599609375,1734.0,1737.989990234375,1755.0,3209800
2018-07-12,1798.0,1762.1800537109375,1764.510009765625,1796.6199951171875,4532700
2018-07-13,1815.300048828125,1795.22998046875,1803.9300537109375,1813.030029296875,4383200
2018-07-16,1841.949951171875,1814.449951171875,1821.949951171875,1822.489990234375,5466200
2018-07-17,1851.68994140625,1797.3800048828125,1811.56005859375,1843.9300537109375,5682900
2018-07-18,1858.8800048828125,1831.27001953125,1848.0,1842.9200439453125,4861900
2018-07-19,1841.0,1811.27001953125,1829.4599609375,1812.969970703125,4676900
2018-07-20,1834.8399658203125,1810.06005859375,1825.010009765625,1813.699951171875,3884400
2018-07-23,1819.0,1769.989990234375,1812.2099609375,1802.0,3888500
2018-07-24,1840.0,1809.3800048828125,1829.010009765625,1829.239990234375,4278700
2018-07-25,1863.8399658203125,1822.6400146484375,1829.300048828125,1863.6099853515625,3738200
2018-07-26,1844.6800537109375,1804.5,1839.0,1808.0,9924400
2018-07-27,1880.050048828125,1806.530029296875,1876.050048828125,1817.27001953125,9681000
2018-07-30,1829.5,1766.02001953125,1827.3299560546875,1779.219970703125,6562300
2018-07-31,1801.8299560546875,1739.3199462890625,1786.489990234375,1777.43994140625,5738700
2018-08-01,1798.43994140625,1776.02001953125,1784.0,1797.1700439453125,4153100
2018-08-02,1836.56005859375,1786.0,1788.77001953125,1834.3299560546875,4354700
2018-08-03,1841.0,1821.5,1837.739990234375,1823.2900390625,3460500
2018-08-06,1847.77001953125,1818.9200439453125,1825.81005859375,1847.75,3391800
2018-08-07,1869.719970703125,1846.27001953125,1854.530029296875,1862.47998046875,3377500
2018-08-08,1891.510009765625,1854.5,1861.0,1886.52001953125,3963000
2018-08-09,1914.5699462890625,1877.47998046875,1882.0,1898.52001953125,4860400
2018-08-10,1899.5,1878.2099609375,1888.510009765625,1886.300048828125,3639900
2018-08-13,1925.0,1893.6700439453125,1898.5,1896.199951171875,5531500
2018-08-14,1921.010009765625,1900.0,1919.3900146484375,1919.6500244140625,3986100
2018-08-15,1916.2099609375,1869.7900390625,1909.550048828125,1882.6199951171875,7700700
2018-08-16,1905.0,1883.550048828125,1903.93994140625,1886.52001953125,3957100
2018-08-17,1888.0,1855.550048828125,1885.800048828125,1882.219970703125,4104300
2018-08-20,1891.75,1866.06005859375,1890.5699462890625,1876.7099609375,2862000
2018-08-21,1897.75,1874.4100341796875,1880.0,1883.4200439453125,3105600
2018-08-22,1905.800048828125,1876.6400146484375,1876.6400146484375,1904.9000244140625,3080500
2018-08-23,1919.5,1900.760009765625,1907.1700439453125,1902.9000244140625,3563000
2018-08-24,1916.010009765625,1902.5400390625,1910.510009765625,1905.3900146484375,2800900
2018-08-27,1927.699951171875,1909.280029296875,1915.0,1927.6800537109375,3569000
2018-08-28,1941.780029296875,1928.8199462890625,1937.72998046875,1932.8199462890625,3100700
2018-08-29,1998.68994140625,1948.93994140625,1953.449951171875,1998.0999755859375,6531800
2018-08-30,2025.5699462890625,1986.9000244140625,1997.4200439453125,2002.3800048828125,7277300
2018-08-31,2022.3800048828125,2004.739990234375,2007.0,2012.7099609375,4204400
2018-09-04,2050.5,2013.0,2026.5,2039.510009765625,5721100
2018-09-05,2040.3800048828125,1989.8900146484375,2038.1099853515625,1994.8199462890625,8220600
2018-09-06,2007.5,1935.2099609375,2006.510009765625,1958.31005859375,7488700
2018-09-07,1975.199951171875,1937.3499755859375,1938.7099609375,1952.0699462890625,4892600
2018-09-10,1973.0400390625,1931.52001953125,1971.0,1939.010009765625,4544800
2018-09-11,1988.8800048828125,1917.0,1928.27001953125,1987.1500244140625,5033600
2018-09-12,2000.0,1962.43994140625,1994.0,1990.0,4414000
2018-09-13,2008.760009765625,1982.030029296875,2000.0,1989.8699951171875,3621500
2018-09-14,1993.6500244140625,1959.219970703125,1992.9300537109375,1970.18994140625,3642000
2018-09-17,1956.8199462890625,1887.4100341796875,1954.72998046875,1908.030029296875,7050200
2018-09-18,1958.199951171875,1915.43994140625,1918.6500244140625,1941.050048828125,4268700
2018-09-19,1940.8299560546875,1904.9000244140625,1940.5,1926.4200439453125,4056800
2018-09-20,1955.0,1932.25,1938.5799560546875,1944.300048828125,3154900
2018-09-21,1957.31005859375,1910.5,1954.219970703125,1915.010009765625,6855900
2018-09-24,1936.8800048828125,1865.0,1903.7900390625,1934.3599853515625,4213700
2018-09-25,1975.9100341796875,1938.8499755859375,1942.9000244140625,1974.550048828125,4538400
2018-09-26,1995.25,1961.52001953125,1968.5,1974.8499755859375,4313500
2018-09-27,2016.1600341796875,1988.5799560546875,1993.239990234375,2012.97998046875,4329400
2018-09-28,2026.52001953125,1996.4599609375,2004.4100341796875,2003.0,4085100
2018-10-01,2033.18994140625,2003.5999755859375,2021.989990234375,2004.3599853515625,3460500
2018-10-02,2013.3900146484375,1965.77001953125,1999.989990234375,1971.31005859375,5400700
2018-10-03,1989.699951171875,1949.81005859375,1981.699951171875,1952.760009765625,5253100
2018-10-04,1956.0,1896.5699462890625,1949.0,1909.4200439453125,7257000
2018-10-05,1929.0799560546875,1862.8299560546875,1917.989990234375,1889.6500244140625,6822300
2018-10-08,1902.0,1830.6600341796875,1874.0,1864.4200439453125,7393200
2018-10-09,1896.6800537109375,1852.3199462890625,1859.989990234375,1870.3199462890625,4772900
2018-10-10,1858.56005859375,1754.4100341796875,1857.8900146484375,1755.25,10988900
2018-10-11,1755.4000244140625,1685.0999755859375,1724.0,1719.3599853515625,13935900
2018-10-12,1808.949951171875,1742.530029296875,1808.0,1788.6099853515625,9444600
2018-10-15,1795.050048828125,1734.22998046875,1795.0,1760.949951171875,6437200
2018-10-16,1823.8800048828125,1761.550048828125,1783.5,1819.9599609375,5859900
2018-10-17,1845.0,1807.0,1842.7900390625,1831.72998046875,5295200
2018-10-18,1830.1500244140625,1767.8699951171875,1821.489990234375,1770.719970703125,5874000
2018-10-19,1809.0999755859375,1753.0,1785.1600341796875,1764.030029296875,5907200
2018-10-22,1809.5,1756.0,1784.0,1789.300048828125,4500000
2018-10-23,1776.3399658203125,1714.0,1742.239990234375,1768.699951171875,6723900
2018-10-24,1777.7099609375,1656.56005859375,1773.699951171875,1664.199951171875,6928400
2018-10-25,1794.81005859375,1692.010009765625,1703.3399658203125,1782.1700439453125,10285700
2018-10-26,1698.4599609375,1603.0,1649.5899658203125,1642.81005859375,14963800
2018-10-29,1665.739990234375,1495.0,1660.0,1538.8800048828125,13866100
2018-10-30,1540.989990234375,1476.3599853515625,1486.1600341796875,1530.4200439453125,12460100
2018-10-31,1623.9100341796875,1565.0899658203125,1569.989990234375,1598.010009765625,9390200
2018-11-01,1670.449951171875,1598.43994140625,1623.530029296875,1665.530029296875,8135500
2018-11-02,1697.43994140625,1651.8299560546875,1678.5899658203125,1665.530029296875,6955500
2018-11-05,1658.0899658203125,1596.3599853515625,1657.5699462890625,1627.800048828125,5624700
2018-11-06,1665.0,1614.550048828125,1618.3499755859375,1642.81005859375,4257400
2018-11-07,1759.22998046875,1664.0799560546875,1673.0,1755.489990234375,8192200
2018-11-08,1784.0,1725.1099853515625,1755.0,1754.9100341796875,6534900
2018-11-09,1743.9200439453125,1701.8699951171875,1732.5,1712.4300537109375,5902200
2018-11-12,1708.550048828125,1630.010009765625,1698.239990234375,1636.8499755859375,6806200
2018-11-13,1677.06005859375,1613.75,1649.2900390625,1631.1700439453125,5933300
2018-11-14,1673.0,1597.0699462890625,1656.3199462890625,1599.010009765625,6486900
2018-11-15,1624.8199462890625,1546.510009765625,1581.010009765625,1619.43994140625,8427300
2018-11-16,1614.47998046875,1573.1199951171875,1587.5,1593.4100341796875,6066100
2018-11-19,1581.18994140625,1503.3599853515625,1577.010009765625,1512.2900390625,7790000
2018-11-20,1534.75,1420.0,1437.5,1495.4599609375,10878800
2018-11-21,1550.0,1515.0,1542.989990234375,1516.72998046875,5716800
2018-11-23,1536.199951171875,1501.81005859375,1517.0,1502.06005859375,2707600
2018-11-26,1584.81005859375,1524.219970703125,1539.0,1581.3299560546875,6257700
2018-11-27,1597.6500244140625,1558.010009765625,1575.989990234375,1581.4200439453125,5783200
2018-11-28,1681.449951171875,1601.219970703125,1613.9200439453125,1677.75,8458700
2018-11-29,1689.989990234375,1652.3299560546875,1674.989990234375,1673.5699462890625,6613200
2018-11-30,1696.0,1666.5,1679.5,1690.1700439453125,5761800
2018-12-03,1778.3399658203125,1730.0,1769.4599609375,1772.3599853515625,6862300
2018-12-04,1770.3399658203125,1665.0,1756.0,1668.4000244140625,8694500
2018-12-06,1701.050048828125,1609.8499755859375,1614.8699951171875,1699.18994140625,8789400
2018-12-07,1718.9300537109375,1625.4599609375,1705.0699462890625,1629.1300048828125,7576100
2018-12-10,1657.989990234375,1590.8699951171875,1623.8399658203125,1641.030029296875,7494800
2018-12-11,1679.469970703125,1619.5999755859375,1678.0,1643.239990234375,6244700
2018-12-12,1704.989990234375,1660.27001953125,1669.0,1663.5400390625,6598000
2018-12-13,1692.1199951171875,1641.5,1680.0,1658.3800048828125,5271300
2018-12-14,1642.5699462890625,1585.0,1638.0,1591.9100341796875,6367200
2018-12-17,1576.1300048828125,1505.010009765625,1566.0,1520.9100341796875,8829800
2018-12-18,1567.550048828125,1523.010009765625,1540.0,1551.47998046875,6523000
2018-12-19,1584.530029296875,1483.1800537109375,1543.050048828125,1495.0799560546875,8792200
2018-12-20,1509.5,1432.68994140625,1484.0,1460.8299560546875,9991800
2018-12-21,1480.0,1363.9599609375,1464.989990234375,1377.449951171875,13640300
2018-12-24,1396.030029296875,1307.0,1346.0,1343.9599609375,7220000
2018-12-26,1473.1600341796875,1363.010009765625,1368.8900146484375,1470.9000244140625,10411800
2018-12-27,1469.0,1390.31005859375,1454.199951171875,1461.6400146484375,9722000
2018-12-28,1513.469970703125,1449.0,1473.3499755859375,1478.02001953125,8829000
2018-12-31,1520.760009765625,1487.0,1510.800048828125,1501.969970703125,6954500
