datetime,source_ip,username,success,failure_reason
2018-11-01 10:46:08.667759,23.143.69.122,wbrown,False,error_wrong_password
2018-11-01 10:46:09.667759,23.143.69.122,zim,False,error_wrong_username
2018-11-01 10:46:10.667759,23.143.69.122,zim,False,error_wrong_username
2018-11-01 10:46:11.667759,23.143.69.122,cjoes,False,error_wrong_username
2018-11-01 10:46:12.667759,23.143.69.122,cjoes,False,error_wrong_username
2018-11-01 10:46:13.667759,23.143.69.122,ibrwn,False,error_wrong_username
2018-11-01 10:46:14.667759,23.143.69.122,ibrwn,False,error_wrong_username
2018-11-01 10:46:15.667759,23.143.69.122,dim,False,error_wrong_username
2018-11-01 10:46:16.667759,23.143.69.122,dim,False,error_wrong_username
2018-11-01 10:46:17.667759,23.143.69.122,dbrown,False,error_wrong_password
2018-11-01 10:46:18.667759,23.143.69.122,dbrown,True,
2018-11-01 10:46:19.667759,23.143.69.122,lsmth,False,error_wrong_username
2018-11-01 10:46:20.667759,23.143.69.122,lsmith,True,
2018-11-01 10:46:21.667759,23.143.69.122,nsmith,False,error_wrong_password
2018-11-01 10:46:22.667759,23.143.69.122,nsmith,False,error_wrong_password
2018-11-01 10:46:23.667759,23.143.69.122,qkim,False,error_wrong_password
2018-11-01 10:46:24.667759,23.143.69.122,qkim,True,
2018-11-01 10:46:25.667759,23.143.69.122,hlopez,True,
2018-11-01 10:46:26.667759,23.143.69.122,dsmit,False,error_wrong_username
2018-11-01 10:46:27.667759,23.143.69.122,dsmit,False,error_wrong_username
2018-11-01 10:46:28.667759,23.143.69.122,vmopez,False,error_wrong_username
2018-11-01 10:46:29.667759,23.143.69.122,vlopez,False,error_wrong_password
2018-11-01 10:46:30.667759,23.143.69.122,ckim,False,error_wrong_password
2018-11-01 10:46:31.667759,23.143.69.122,ckim,True,
2018-11-01 10:46:32.667759,23.143.69.122,nbrwn,False,error_wrong_username
2018-11-01 10:46:33.667759,23.143.69.122,nbrwn,False,error_wrong_username
2018-11-01 10:46:34.667759,23.143.69.122,admin,False,error_wrong_password
2018-11-01 10:46:35.667759,23.143.69.122,admin,True,
2018-11-01 10:46:36.667759,23.143.69.122,fkim,False,error_wrong_password
2018-11-01 10:46:37.667759,23.143.69.122,fkim,True,
2018-11-01 10:46:38.667759,23.143.69.122,rmith,False,error_wrong_username
2018-11-01 10:46:39.667759,23.143.69.122,rmith,False,error_wrong_username
2018-11-01 10:46:40.667759,23.143.69.122,ismith,True,
2018-11-01 10:46:41.667759,23.143.69.122,plopz,False,error_wrong_username
2018-11-01 10:46:42.667759,23.143.69.122,plopez,False,error_wrong_password
2018-11-01 10:46:43.667759,23.143.69.122,urown,False,error_wrong_username
2018-11-01 10:46:44.667759,23.143.69.122,ubrown,True,
2018-11-01 10:46:45.667759,23.143.69.122,ajones,False,error_wrong_password
2018-11-01 10:46:46.667759,23.143.69.122,ajones,True,
2018-11-01 10:46:47.667759,23.143.69.122,djokes,False,error_wrong_username
2018-11-01 10:46:48.667759,23.143.69.122,djokes,False,error_wrong_username
2018-11-01 10:46:49.667759,23.143.69.122,ybones,False,error_wrong_username
2018-11-01 10:46:50.667759,23.143.69.122,ybones,False,error_wrong_username
2018-11-01 10:46:51.667759,23.143.69.122,osmivh,False,error_wrong_username
2018-11-01 10:46:52.667759,23.143.69.122,osmivh,False,error_wrong_username
2018-11-01 10:46:53.667759,23.143.69.122,xlopez,False,error_wrong_password
2018-11-01 10:46:54.667759,23.143.69.122,xlopez,True,
2018-11-01 10:46:55.667759,23.143.69.122,ujones,False,error_wrong_password
2018-11-01 10:46:56.667759,23.143.69.122,ujones,False,error_wrong_password
2018-11-01 10:46:57.667759,23.143.69.122,bones,False,error_wrong_username
2018-11-01 10:46:58.667759,23.143.69.122,bones,False,error_wrong_username
2018-11-01 10:46:59.667759,23.143.69.122,lbown,False,error_wrong_username
2018-11-01 10:47:00.667759,23.143.69.122,lbown,False,error_wrong_username
2018-11-01 10:47:01.667759,23.143.69.122,hbrown,False,error_wrong_password
2018-11-01 10:47:02.667759,23.143.69.122,hbrown,False,error_wrong_password
2018-11-01 10:47:03.667759,23.143.69.122,ijones,False,error_wrong_password
2018-11-01 10:47:04.667759,23.143.69.122,ijones,True,
2018-11-01 10:47:05.667759,23.143.69.122,mlopez,False,error_wrong_password
2018-11-01 10:47:06.667759,23.143.69.122,mlopez,True,
2018-11-01 10:47:07.667759,23.143.69.122,vsmith,True,
2018-11-01 10:47:08.667759,23.143.69.122,ysmith,True,
2018-11-01 10:47:09.667759,23.143.69.122,pkim,False,error_wrong_password
2018-11-01 10:47:10.667759,23.143.69.122,pkim,True,
2018-11-01 10:47:11.667759,23.143.69.122,ojons,False,error_wrong_username
2018-11-01 10:47:12.667759,23.143.69.122,ojons,False,error_wrong_username
2018-11-01 10:47:13.667759,23.143.69.122,mkim,True,
2018-11-01 10:47:14.667759,23.143.69.122,nkip,False,error_wrong_username
2018-11-01 10:47:15.667759,23.143.69.122,nkip,False,error_wrong_username
2018-11-01 10:47:16.667759,23.143.69.122,zsmith,False,error_wrong_password
2018-11-01 10:47:17.667759,23.143.69.122,zsmith,True,
2018-11-01 10:47:18.667759,23.143.69.122,xsmith,True,
2018-11-01 10:47:19.667759,23.143.69.122,ulopoz,False,error_wrong_username
2018-11-01 10:47:20.667759,23.143.69.122,ulopoz,False,error_wrong_username
2018-11-01 10:47:21.667759,23.143.69.122,klopez,False,error_wrong_password
2018-11-01 10:47:22.667759,23.143.69.122,klopez,False,error_wrong_password
2018-11-01 10:47:23.667759,23.143.69.122,blopez,True,
2018-11-01 10:47:24.667759,23.143.69.122,wjones,False,error_wrong_password
2018-11-01 10:47:25.667759,23.143.69.122,wjones,False,error_wrong_password
2018-11-01 10:47:26.667759,23.143.69.122,ejones,False,error_wrong_password
2018-11-01 10:47:27.667759,23.143.69.122,ejones,True,
2018-11-01 10:47:28.667759,23.143.69.122,bsmith,False,error_wrong_password
2018-11-01 10:47:29.667759,23.143.69.122,bsmith,True,
2018-11-01 10:47:30.667759,23.143.69.122,vbrown,False,error_wrong_password
2018-11-01 10:47:31.667759,23.143.69.122,vbrown,True,
2018-11-01 10:47:32.667759,23.143.69.122,qbrown,False,error_wrong_password
2018-11-01 10:47:33.667759,23.143.69.122,qbrown,False,error_wrong_password
2018-11-01 10:47:34.667759,23.143.69.122,topez,False,error_wrong_username
2018-11-01 10:47:35.667759,23.143.69.122,topez,False,error_wrong_username
2018-11-01 10:47:36.667759,23.143.69.122,dba,False,error_wrong_password
2018-11-01 10:47:37.667759,23.143.69.122,dba,False,error_wrong_password
2018-11-01 10:47:38.667759,23.143.69.122,vkim,False,error_wrong_password
2018-11-01 10:47:39.667759,23.143.69.122,vkim,True,
2018-11-01 10:47:40.667759,23.143.69.122,xkm,False,error_wrong_username
2018-11-01 10:47:41.667759,23.143.69.122,xkm,False,error_wrong_username
2018-11-01 10:47:42.667759,23.143.69.122,kjones,False,error_wrong_password
2018-11-01 10:47:43.667759,23.143.69.122,kjones,True,
2018-11-01 10:47:44.667759,23.143.69.122,abrown,False,error_wrong_password
2018-11-01 10:47:45.667759,23.143.69.122,abrown,True,
2018-11-01 10:47:46.667759,23.143.69.122,brown,False,error_wrong_username
2018-11-01 10:47:47.667759,23.143.69.122,brown,False,error_wrong_username
2018-11-01 10:47:48.667759,23.143.69.122,qkim,False,error_wrong_password
2018-11-01 10:47:49.667759,23.143.69.122,qkim,True,
2018-11-01 10:47:50.667759,23.143.69.122,rjons,False,error_wrong_username
2018-11-01 10:47:51.667759,23.143.69.122,rjons,False,error_wrong_username
2018-11-01 10:47:52.667759,23.143.69.122,mhster,False,error_wrong_username
2018-11-01 10:47:53.667759,23.143.69.122,master,True,
2018-11-01 10:47:54.667759,23.143.69.122,jlopz,False,error_wrong_username
2018-11-01 10:47:55.667759,23.143.69.122,jlopz,False,error_wrong_username
2018-11-01 10:47:56.667759,23.143.69.122,lkim,False,error_wrong_password
2018-11-01 10:47:57.667759,23.143.69.122,lkim,True,
2018-11-01 10:47:58.667759,23.143.69.122,qjones,False,error_wrong_password
2018-11-01 10:47:59.667759,23.143.69.122,qjones,False,error_wrong_password
2018-11-01 10:48:00.667759,23.143.69.122,flopgz,False,error_wrong_username
2018-11-01 10:48:01.667759,23.143.69.122,flopez,True,
2018-11-01 10:48:02.667759,23.143.69.122,gdmith,False,error_wrong_username
2018-11-01 10:48:03.667759,23.143.69.122,gdmith,False,error_wrong_username
2018-11-01 10:48:04.667759,23.143.69.122,esmith,False,error_wrong_password
2018-11-01 10:48:05.667759,23.143.69.122,esmith,True,
2018-11-01 10:48:06.667759,23.143.69.122,ikim,False,error_wrong_password
2018-11-01 10:48:07.667759,23.143.69.122,ikim,False,error_wrong_password
2018-11-01 10:48:08.667759,23.143.69.122,rbron,False,error_wrong_username
2018-11-01 10:48:09.667759,23.143.69.122,rbron,False,error_wrong_username
2018-11-01 10:48:10.667759,23.143.69.122,ebown,False,error_wrong_username
2018-11-01 10:48:11.667759,23.143.69.122,ebown,False,error_wrong_username
2018-11-01 10:48:12.667759,23.143.69.122,pones,False,error_wrong_username
2018-11-01 10:48:13.667759,23.143.69.122,pones,False,error_wrong_username
2018-11-01 10:48:14.667759,23.143.69.122,asith,False,error_wrong_username
2018-11-01 10:48:15.667759,23.143.69.122,asith,False,error_wrong_username
2018-11-01 10:48:16.667759,23.143.69.122,csith,False,error_wrong_username
2018-11-01 10:48:17.667759,23.143.69.122,csith,False,error_wrong_username
2018-11-01 10:48:18.667759,23.143.69.122,qlopez,True,
2018-11-01 10:48:19.667759,23.143.69.122,vjones,False,error_wrong_password
2018-11-01 10:48:20.667759,23.143.69.122,vjones,True,
2018-11-01 10:48:21.667759,23.143.69.122,klopez,False,error_wrong_password
2018-11-01 10:48:22.667759,23.143.69.122,klopez,True,
2018-11-01 10:48:23.667759,23.143.69.122,tsmit,False,error_wrong_username
2018-11-01 10:48:24.667759,23.143.69.122,tsmith,False,error_wrong_password
2018-11-01 10:48:25.667759,23.143.69.122,jbrow,False,error_wrong_username
2018-11-01 10:48:26.667759,23.143.69.122,jbrow,False,error_wrong_username
2018-11-01 10:48:27.667759,23.143.69.122,pbrwn,False,error_wrong_username
2018-11-01 10:48:28.667759,23.143.69.122,pbrwn,False,error_wrong_username
2018-11-01 10:48:29.667759,23.143.69.122,lopez,False,error_wrong_username
2018-11-01 10:48:30.667759,23.143.69.122,lopez,False,error_wrong_username
2018-11-01 10:48:31.667759,23.143.69.122,fjones,False,error_wrong_password
2018-11-01 10:48:32.667759,23.143.69.122,fjones,False,error_wrong_password
2018-11-01 10:48:33.667759,23.143.69.122,olopz,False,error_wrong_username
2018-11-01 10:48:34.667759,23.143.69.122,olopz,False,error_wrong_username
2018-11-01 10:48:35.667759,23.143.69.122,smith,False,error_wrong_username
2018-11-01 10:48:36.667759,23.143.69.122,smith,False,error_wrong_username
2018-11-01 10:48:37.667759,23.143.69.122,ylopez,True,
2018-11-01 11:26:04.335174,110.117.47.215,jbrown,True,
2018-11-01 12:16:43.783137,180.115.83.215,admin,True,
2018-11-01 13:04:03.587810,221.72.3.79,vbrown,True,
2018-11-01 13:08:21.464174,180.115.83.215,admin,True,
2018-11-01 13:15:50.802751,180.115.83.215,admin,True,
2018-11-01 13:21:43.327019,221.72.3.79,vbrown,True,
2018-11-01 13:22:08.678604,221.72.3.79,vbrown,True,
2018-11-01 14:21:56.438993,157.167.119.191,rlopez,True,
2018-11-01 15:19:10.311124,41.89.135.103,xkim,True,
2018-11-01 15:39:11.765832,198.92.176.42,xkim,True,
2018-11-01 15:58:09.796280,133.167.129.132,xkim,True,
2018-11-01 16:29:59.797642,212.127.111.145,rjones,True,
2018-11-01 16:38:48.988803,196.139.60.183,rjones,True,
2018-11-01 17:20:44.996222,196.139.60.183,rjones,True,
2018-11-01 17:44:27.416800,179.1.148.3,plopez,True,
2018-11-01 18:08:24.501685,21.22.26.83,plopez,True,
2018-11-01 18:09:14.906539,161.127.175.225,skim,True,
2018-11-01 18:37:01.543712,196.30.106.19,skim,True,
2018-11-01 19:07:20.683939,7.1.50.97,esmith,True,
2018-11-01 19:24:49.168218,7.1.50.97,esmith,True,
2018-11-01 19:43:19.517601,7.1.50.97,esmith,True,
2018-11-01 19:55:56.265117,179.1.148.3,plopez,True,
2018-11-01 20:10:20.569845,221.72.3.79,vbrown,True,
2018-11-01 20:31:28.891075,21.22.26.83,plopez,True,
2018-11-01 20:50:29.574334,221.72.3.79,vbrown,True,
2018-11-01 21:20:06.502565,221.72.3.79,vbrown,True,
2018-11-01 21:21:28.466151,65.198.150.62,jkim,True,
2018-11-01 21:24:27.487104,96.19.200.227,jkim,True,
2018-11-01 21:42:04.671483,221.72.3.79,vbrown,True,
2018-11-01 21:43:59.975070,221.72.3.79,vbrown,True,
2018-11-01 22:06:45.704573,65.198.150.62,jkim,True,
2018-11-01 22:25:37.089397,200.141.120.110,bkim,True,
2018-11-01 22:43:44.455174,96.19.200.227,jkim,True,
2018-11-01 23:02:39.274528,239.172.63.151,jkim,True,
2018-11-01 23:07:57.558896,111.152.58.154,mlopez,True,
2018-11-01 23:31:16.774758,111.152.58.154,mlopez,True,
2018-11-01 23:34:38.857282,111.152.58.154,mlopez,True,
2018-11-01 23:47:45.980763,111.152.58.154,mlopez,True,
2018-11-01 23:48:46.645084,111.152.58.154,mlopez,True,
2018-11-02 00:28:23.696718,4.209.135.236,tjones,True,
2018-11-02 01:03:27.957559,7.1.50.97,esmith,True,
2018-11-02 01:22:06.197739,7.1.50.97,esmith,True,
2018-11-02 01:38:37.291580,7.1.50.97,esmith,True,
2018-11-02 01:43:50.719858,7.1.50.97,esmith,True,
2018-11-02 02:09:46.849686,94.215.221.89,mjones,True,
2018-11-02 02:14:19.539924,126.232.174.72,mjones,True,
2018-11-02 02:18:18.208958,126.232.174.72,mjones,True,
2018-11-02 03:01:35.803529,172.98.22.211,ykim,True,
2018-11-02 03:13:51.912853,126.232.174.72,mjones,True,
2018-11-02 03:16:40.574546,172.98.22.211,ykim,True,
2018-11-02 03:27:24.313068,141.20.164.200,lbrown,False,error_wrong_password
2018-11-02 03:27:25.313068,141.20.164.200,lbrown,False,error_wrong_password
2018-11-02 03:27:26.313068,141.20.164.200,rbrown,True,
2018-11-02 03:27:27.313068,141.20.164.200,lsmith,True,
2018-11-02 03:27:28.313068,141.20.164.200,ysmit,False,error_wrong_username
2018-11-02 03:27:29.313068,141.20.164.200,ysmit,False,error_wrong_username
2018-11-02 03:27:30.313068,141.20.164.200,mlopez,False,error_wrong_password
2018-11-02 03:27:31.313068,141.20.164.200,mlopez,False,error_wrong_password
2018-11-02 03:27:32.313068,141.20.164.200,nsmifh,False,error_wrong_username
2018-11-02 03:27:33.313068,141.20.164.200,nsmifh,False,error_wrong_username
2018-11-02 03:27:34.313068,141.20.164.200,csmih,False,error_wrong_username
2018-11-02 03:27:35.313068,141.20.164.200,csmih,False,error_wrong_username
2018-11-02 03:27:36.313068,141.20.164.200,eki,False,error_wrong_username
2018-11-02 03:27:37.313068,141.20.164.200,eki,False,error_wrong_username
2018-11-02 03:27:38.313068,141.20.164.200,mlopez,False,error_wrong_password
2018-11-02 03:27:39.313068,141.20.164.200,mlopez,False,error_wrong_password
2018-11-02 03:27:40.313068,141.20.164.200,qkim,False,error_wrong_password
2018-11-02 03:27:41.313068,141.20.164.200,qkim,True,
2018-11-02 03:27:42.313068,141.20.164.200,uim,False,error_wrong_username
2018-11-02 03:27:43.313068,141.20.164.200,uim,False,error_wrong_username
2018-11-02 03:27:44.313068,141.20.164.200,hjonrs,False,error_wrong_username
2018-11-02 03:27:45.313068,141.20.164.200,hjonrs,False,error_wrong_username
2018-11-02 03:27:46.313068,141.20.164.200,fjnes,False,error_wrong_username
2018-11-02 03:27:47.313068,141.20.164.200,fjnes,False,error_wrong_username
2018-11-02 03:27:48.313068,141.20.164.200,asmith,False,error_wrong_password
2018-11-02 03:27:49.313068,141.20.164.200,asmith,True,
2018-11-02 03:27:50.313068,141.20.164.200,qsmith,False,error_wrong_password
2018-11-02 03:27:51.313068,141.20.164.200,qsmith,False,error_wrong_password
2018-11-02 03:27:52.313068,141.20.164.200,xlopez,False,error_wrong_password
2018-11-02 03:27:53.313068,141.20.164.200,xlopez,True,
2018-11-02 03:27:54.313068,141.20.164.200,gbrown,True,
2018-11-02 03:27:55.313068,141.20.164.200,zsmith,False,error_wrong_password
2018-11-02 03:27:56.313068,141.20.164.200,zsmith,False,error_wrong_password
2018-11-02 03:27:57.313068,141.20.164.200,wkm,False,error_wrong_username
2018-11-02 03:27:58.313068,141.20.164.200,wkm,False,error_wrong_username
2018-11-02 03:27:59.313068,141.20.164.200,uopez,False,error_wrong_username
2018-11-02 03:28:00.313068,141.20.164.200,uopez,False,error_wrong_username
2018-11-02 03:28:01.313068,141.20.164.200,usith,False,error_wrong_username
2018-11-02 03:28:02.313068,141.20.164.200,usith,False,error_wrong_username
2018-11-02 03:28:03.313068,141.20.164.200,slopez,False,error_wrong_password
2018-11-02 03:28:04.313068,141.20.164.200,slopez,True,
2018-11-02 03:28:05.313068,141.20.164.200,ckim,False,error_wrong_password
2018-11-02 03:28:06.313068,141.20.164.200,ckim,False,error_wrong_password
2018-11-02 03:28:07.313068,141.20.164.200,xbrown,False,error_wrong_password
2018-11-02 03:28:08.313068,141.20.164.200,xbrown,True,
2018-11-02 03:28:09.313068,141.20.164.200,akopez,False,error_wrong_username
2018-11-02 03:28:10.313068,141.20.164.200,akopez,False,error_wrong_username
2018-11-02 03:28:11.313068,141.20.164.200,ybrohn,False,error_wrong_username
2018-11-02 03:28:12.313068,141.20.164.200,ybrohn,False,error_wrong_username
2018-11-02 03:28:13.313068,141.20.164.200,vsmith,False,error_wrong_password
2018-11-02 03:28:14.313068,141.20.164.200,vsmith,False,error_wrong_password
2018-11-02 03:28:15.313068,141.20.164.200,qnones,False,error_wrong_username
2018-11-02 03:28:16.313068,141.20.164.200,qnones,False,error_wrong_username
2018-11-02 03:28:17.313068,141.20.164.200,pkim,True,
2018-11-02 03:28:18.313068,141.20.164.200,dkim,False,error_wrong_password
2018-11-02 03:28:19.313068,141.20.164.200,dkim,True,
2018-11-02 03:28:20.313068,141.20.164.200,nkim,True,
